Species,Longitude,Latitude
Pistia stratiotes,38.763883,-7929
Pistia stratiotes,33.477233,-2.500517
Pistia stratiotes,30.190617,-1.985283
Pistia stratiotes,32.793883,-5.01765
Pistia stratiotes,33.86965,-2.194267
Pistia stratiotes,33.214367,-3.857817
Pistia stratiotes,36.483333,-3.409567
Pistia stratiotes,35.967267,-3.777717
Pistia stratiotes,34.097583,-1.4411
Pistia stratiotes,37.965933,2.3091
Pistia stratiotes,30.73135,-0.72655
Pistia stratiotes,31.163717,-0.401633
Pistia stratiotes,33.314733,-2.576533
Pistia stratiotes,33.209533,-2.540417
Pistia stratiotes,40.153067,-3.059383
Pistia stratiotes,33.266867,-3.1017
Pistia stratiotes,34.508217,-2.1338
Pistia stratiotes,31.035733,-0.464867
Pistia stratiotes,36.030267,0.710017
Pistia stratiotes,33.280467,0.826933
Pistia stratiotes,38.89915,-6.746567
Pistia stratiotes,33.421067,-2.587817
Pistia stratiotes,33.872767,-2086
Pistia stratiotes,32.543733,-3.798283
Pistia stratiotes,34.434352,-1.582642
Pistia stratiotes,34.247006,-1.724972
Pistia stratiotes,34.491228,-1.719973
Pistia stratiotes,30.71032,-0.55547
Pistia stratiotes,31.48862,-0.84259
Pistia stratiotes,29.86183,-0.30956
Pistia stratiotes,38.46753,7.05489
Pistia stratiotes,28.2093,-12.7823
Pistia stratiotes,32.93669,2.6064
Pistia stratiotes,30.8201,0.51073
Pistia stratiotes,30.8201,-0.51073
Pistia stratiotes,30.704217,0.5637
Pistia stratiotes,33.188628,0.443809
Pistia stratiotes,33.787282,1.008685
Pistia stratiotes,40.0123,8.769033
Pistia stratiotes,34.171977,1.110885
Pistia stratiotes,31.734104,-0.324624
Pistia stratiotes,32.055187,-25.16135
Pistia stratiotes,6.271648,51.287365
Pistia stratiotes,153.172352,-27.483177
Pistia stratiotes,138.921667,36.319167
Pistia stratiotes,139.3,36.3
Pistia stratiotes,-39.389167,-4.625833
Pistia stratiotes,-39.2875,-4.334167
Pistia stratiotes,-39.252222,-3.684722
Pistia stratiotes,-39.773056,-3.750278
Pistia stratiotes,-39.506667,-3.494444
Pistia stratiotes,-39.370556,-3.722778
Pistia stratiotes,-39.871667,-3.025556
Pistia stratiotes,-39.982222,-3.751111
Pistia stratiotes,8.882103,50.03429
Pistia stratiotes,105.696625,10.001491
Pistia stratiotes,-89.494141,20.341698
Pistia stratiotes,-80.451119,25.8555
Pistia stratiotes,-82.465788,27.570778
Pistia stratiotes,-56.614897,-20.081378
Pistia stratiotes,-74.960324,3.676664
Pistia stratiotes,-75.761383,39.718567
Pistia stratiotes,-58.222828,-26.343884
Pistia stratiotes,-96.106972,28.678243
Pistia stratiotes,88.53492,22.951697
Pistia stratiotes,-97.019339,32.637474
Pistia stratiotes,-85.8333,11.4333
Pistia stratiotes,-98.9131,19.4115
Pistia stratiotes,141.07355,39.44626
Pistia stratiotes,127.68331,26.12082
Pistia stratiotes,-108.467305,25.566699
Pistia stratiotes,-76.557702,39.112233
Pistia stratiotes,29495,4029
Pistia stratiotes,37.816675,55.716228
Pistia stratiotes,38,55.583333
Pistia stratiotes,-81.344615,27.153482
Pistia stratiotes,-95.737824,18.616884
Pistia stratiotes,131.72897,-12.45028
Pistia stratiotes,131.984264,-12.537761
Pistia stratiotes,-81.788508,41.257456
Pistia stratiotes,48.207273,-19.745282
Pistia stratiotes,-50.1316,-29.5108
Pistia stratiotes,-83.095261,9.998408
Pistia stratiotes,-93.068962,16.840092
Pistia stratiotes,-73.961753,40.794753
Pistia stratiotes,3.59022,50.84095
Pistia stratiotes,5.04937,51.26582
Pistia stratiotes,4.66388,50.85917
Pistia stratiotes,4.1706,51.28291
Pistia stratiotes,3.37553,51.07952
Pistia stratiotes,2.0166,7
Pistia stratiotes,-40.035333,-9.235194
Pistia stratiotes,-90.1227,29842
Pistia stratiotes,-110.363427,24.106476
Pistia stratiotes,-81,25.3333
Pistia stratiotes,-82.5667,28.5
Pistia stratiotes,-82.3879,28.5553
Pistia stratiotes,-81.9,29.3667
Pistia stratiotes,-95.046641,16.488053
Pistia stratiotes,-91.045833,18.191667
Pistia stratiotes,-58.151018,6.820222
Pistia stratiotes,-108.434329,25.595168
Pistia stratiotes,1.605493,11.389448
Pistia stratiotes,-87.744627,41.982256
Pistia stratiotes,38.748592,-7.873497
Pistia stratiotes,-95.45749,29.652557
Pistia stratiotes,151.551678,-32.779365
Pistia stratiotes,151.545583,-32.726752
Pistia stratiotes,151.217822,-33.898422
Pistia stratiotes,152.367788,-32.36508
Pistia stratiotes,2.373805,7.435403
Pistia stratiotes,1.787561,6.87445
Pistia stratiotes,2.7393,10.9246
Pistia stratiotes,-74.771389,4.663945
Pistia stratiotes,-101.8333,19.1667
Pistia stratiotes,-92.6667,18.25
Pistia stratiotes,-96.6667,19.3333
Pistia stratiotes,-96.5,17
Pistia stratiotes,-92.5,16.5
Pistia stratiotes,-89,20.8333
Pistia stratiotes,-90.1792,15.7422
Pistia stratiotes,-98.75,24
Pistia stratiotes,-86.4556,14.8364
Pistia stratiotes,-83.9519,10.0114
Pistia stratiotes,-88.6819,13.7825
Pistia stratiotes,-84.8978,12.8614
Pistia stratiotes,-79.9106,8.5714
Pistia stratiotes,-88525,17215
Pistia stratiotes,-98.128573,29.71493
Pistia stratiotes,-82,28
Pistia stratiotes,-98,38
Pistia stratiotes,-95.645225,29.143858
Pistia stratiotes,-87.602781,41.791786
Pistia stratiotes,-81.636869,30.371282
Pistia stratiotes,-81.323478,28.514424
Pistia stratiotes,-80.766667,26.083333
Pistia stratiotes,2.439917,11.309146
Pistia stratiotes,2.110328,10.810973
Pistia stratiotes,2.052649,10.844694
Pistia stratiotes,1.7061,6.666316
Pistia stratiotes,2.440907,6.693734
Pistia stratiotes,2.264922,6.356463
Pistia stratiotes,2.405316,6.512018
Pistia stratiotes,1.922053,6.448846
Pistia stratiotes,2.005271,10.799507
Pistia stratiotes,2.458454,7.230213
Pistia stratiotes,2.475105,6.751602
Pistia stratiotes,1.838455,6.297039
Pistia stratiotes,2.420165,6.485582
Pistia stratiotes,1.811354,6.287207
Pistia stratiotes,1.753726,6.455131
Pistia stratiotes,1.822176,6.408286
Pistia stratiotes,1.738834,6.477647
Pistia stratiotes,1.598201,6.863358
Pistia stratiotes,1.6029,6.8295
Pistia stratiotes,2.541538,6.490542
Pistia stratiotes,-43.336944,-22.871111
Pistia stratiotes,-40.443889,-18.776944
Pistia stratiotes,-43.178611,-22505
Pistia stratiotes,-57.5,-25.5
Pistia stratiotes,-39,-12.533333
Pistia stratiotes,-60.183333,-15.533333
Pistia stratiotes,-40.135556,-9.752222
Pistia stratiotes,8.530626,49.448151
Pistia stratiotes,7.743489,49.358395
Pistia stratiotes,-92.434845,18.303684
Pistia stratiotes,-74.0557,10.8887
Pistia stratiotes,121.22789,25.05674
Pistia stratiotes,121.76659,24.93963
Pistia stratiotes,121.04147,24.71373
Pistia stratiotes,121.85786,24.57579
Pistia stratiotes,120.5084,22.72809
Pistia stratiotes,120.44149,23.04502
Pistia stratiotes,120.38263,22.82365
Pistia stratiotes,120.60496,22.57751
Pistia stratiotes,120.55435,22.59692
Pistia stratiotes,121171,23.04541
Pistia stratiotes,2.22314,45.08095
Pistia stratiotes,34.02375,-9.487556
Pistia stratiotes,36.686716,-8.18977
Pistia stratiotes,108.310905,22.653799
Pistia stratiotes,113.341527,23.127041
Pistia stratiotes,-39.252778,-6.498889
Pistia stratiotes,-39.275556,-6.501389
Pistia stratiotes,-39.148056,-6.424722
Pistia stratiotes,-40.297222,-3.642778
Pistia stratiotes,-39.170556,-6.4
Pistia stratiotes,1.969101,7.016917
Pistia stratiotes,-35.705556,-6.5175
Pistia stratiotes,-4.295654,14.455958
Pistia stratiotes,6.12221,52.076263
Pistia stratiotes,-83.740617,10.952104
Pistia stratiotes,-90.58952,30.21011
Pistia stratiotes,-90583,29833
Pistia stratiotes,-38.599167,-7.101944
Pistia stratiotes,-39.326111,-7.139167
Pistia stratiotes,-61.68333,-21.8
Pistia stratiotes,-75.25,-0.58333
Pistia stratiotes,-75.46666,-1
Pistia stratiotes,47.53333,-18.91666
Pistia stratiotes,46.63333,-25.18333
Pistia stratiotes,48.81666,-15.83333
Pistia stratiotes,-70.543055,-3.924444
Pistia stratiotes,-86.26666,13.26666
Pistia stratiotes,-60.25,-20.43333
Pistia stratiotes,-60.75,-20
Pistia stratiotes,-105.466667,19.983333
Pistia stratiotes,-86.16666,12.9
Pistia stratiotes,-85.28055,10.33611
Pistia stratiotes,-53.78333,5.66666
Pistia stratiotes,-67.95,10.05
Pistia stratiotes,-62.06666,9.05
Pistia stratiotes,-63.1525,8.34
Pistia stratiotes,-57.35,-25.33
Pistia stratiotes,-59.26666,-23.16666
Pistia stratiotes,-58.6,-34.35
Pistia stratiotes,-79.96666,-2
Pistia stratiotes,-90.998889,14.199167
Pistia stratiotes,-93.01,16.64
Pistia stratiotes,-78.83111,9.15833
Pistia stratiotes,-90.28472,14.38166
Pistia stratiotes,-90.114722,16.788056
Pistia stratiotes,-79.84,9.15
Pistia stratiotes,-79.82416,9.15194
Pistia stratiotes,-89.44,20.26
Pistia stratiotes,-79.653889,9.170833
Pistia stratiotes,-89.988889,20.588333
Pistia stratiotes,-88.259722,17.425278
Pistia stratiotes,-97.86,22.25
Pistia stratiotes,-90.08,18.450556
Pistia stratiotes,-58.95,-26.18333
Pistia stratiotes,-85.95,11.76666
Pistia stratiotes,-79.61666,-2.45
Pistia stratiotes,-69.00138,-11.41888
Pistia stratiotes,-77,7.71666
Pistia stratiotes,-96.36,19.4
Pistia stratiotes,-88.766667,15
Pistia stratiotes,-58.81444,-22.88055
Pistia stratiotes,34.99166,-4.9
Pistia stratiotes,38.7,-6.2
Pistia stratiotes,-85.6,11.25
Pistia stratiotes,-83.58,8.5
Pistia stratiotes,48.56666,-15.26666
Pistia stratiotes,-96.83,19.58
Pistia stratiotes,-79.66666,-1.78333
Pistia stratiotes,40.85,-1.75
Pistia stratiotes,-84.650667,10.911667
Pistia stratiotes,-58.661111,-24.286944
Pistia stratiotes,-47.647778,-7.32325
Pistia stratiotes,-81381,26.0992
Pistia stratiotes,-80.4559,26.1519
Pistia stratiotes,-81.9535,26663
Pistia stratiotes,-81189,26.9565
Pistia stratiotes,-80.4987,25609
Pistia stratiotes,-81.1659,26.5535
Pistia stratiotes,-82.4685,28.5562
Pistia stratiotes,-86.4167,12
Pistia stratiotes,-58.75,-21
Pistia stratiotes,-102,23
Pistia stratiotes,-75,-4
Pistia stratiotes,-59,-24
Pistia stratiotes,-57.1667,-26
Pistia stratiotes,-70.25,-12
Pistia stratiotes,-51,-24
Pistia stratiotes,-92.50082,18.224537
Pistia stratiotes,-74.447865,6.595724
Pistia stratiotes,-76.61658,7.75283
Pistia stratiotes,-74.563996,8.340504
Pistia stratiotes,-77.052958,7.824108
Pistia stratiotes,-77.184108,7.279684
Pistia stratiotes,-43.350278,-21.764167
Pistia stratiotes,-36.378889,-9.9425
Pistia stratiotes,43.883333,-22.1
Pistia stratiotes,-105.415792,20.900292
Pistia stratiotes,-97.241921,15.956454
Pistia stratiotes,-59,-21
Pistia stratiotes,-57,-25.25
Pistia stratiotes,-65.16778,-35.37639
Pistia stratiotes,-60.15,-23.43333
Pistia stratiotes,-57,-26
Pistia stratiotes,-56,-26.25
Pistia stratiotes,-92.783494,18.390586
Pistia stratiotes,-92.436163,18.064345
Pistia stratiotes,-82845,9.731111
Pistia stratiotes,-96.052608,15.802825
Pistia stratiotes,-40.784722,-19.706111
Pistia stratiotes,17.91296,59.44775
Pistia stratiotes,-35.928333,-8.493611
Pistia stratiotes,-37.799444,-5.668611
Pistia stratiotes,-37325,-6.611111
Pistia stratiotes,-38.205556,-6.1
Pistia stratiotes,-35.381111,-6.853056
Pistia stratiotes,-51.0117,-30.0406
Pistia stratiotes,-39.886944,-12.090833
Pistia stratiotes,-38.4225,-12.185556
Pistia stratiotes,-39.833333,-10.716667
Pistia stratiotes,-39.708333,-11.530278
Pistia stratiotes,-39.453056,-12.178611
Pistia stratiotes,-39.21,-12.166667
Pistia stratiotes,-39.116389,-12.223333
Pistia stratiotes,-39.05,-12.266667
Pistia stratiotes,-40.545556,-11.172778
Pistia stratiotes,-39.145556,-14.626389
Pistia stratiotes,-39.133333,-14815
Pistia stratiotes,-34.859167,-7.136944
Pistia stratiotes,-95.251465,18.512949
Pistia stratiotes,-44.821111,-2.695833
Pistia stratiotes,-45.003889,-3.220833
Pistia stratiotes,-46.95,-22.883333
Pistia stratiotes,-51.328056,-30.101167
Pistia stratiotes,-49.007222,-28.464444
Pistia stratiotes,-39.485031,-4.896264
Pistia stratiotes,-38.779167,-3.593889
Pistia stratiotes,-40.541528,-4257
Pistia stratiotes,-39.411028,-6.403861
Pistia stratiotes,-38.228056,-6.759444
Pistia stratiotes,-36.287222,-7.489167
Pistia stratiotes,-42.33,-22.637778
Pistia stratiotes,87.306141,23.479356
Pistia stratiotes,-52.057944,-21.700611
Pistia stratiotes,-51.951917,-21.53
Pistia stratiotes,-52.277694,-21.643833
Pistia stratiotes,-75.850278,9.153889
Pistia stratiotes,-75.859267,8.872633
Pistia stratiotes,-41.356944,-9.753056
Pistia stratiotes,-40.053333,-9.251944
Pistia stratiotes,-40.656667,-9.337222
Pistia stratiotes,-50.723889,-24.312222
Pistia stratiotes,-48.583333,-25.75
Pistia stratiotes,-37.549444,-9.694722
Pistia stratiotes,-56.616667,-16.360278
Pistia stratiotes,-56.25,-19.566667
Pistia stratiotes,-57.016667,-19.233333
Pistia stratiotes,-57.666667,-18.833333
Pistia stratiotes,-57.65,-19.016667
Pistia stratiotes,-56.65,-18.65
Pistia stratiotes,150.686073,-33.738801
Pistia stratiotes,-91.993748,30.215033
Pistia stratiotes,-76.3239,3.469658
Pistia stratiotes,-74.970833,4.016111
Pistia stratiotes,-58.070833,-26.62
Pistia stratiotes,-58.391024,-23.236211
Pistia stratiotes,-86.619143,14.819222
Pistia stratiotes,-71.0425,6.979722
Pistia stratiotes,-80.298982,26.682401
Pistia stratiotes,-64.4,-2.966667
Pistia stratiotes,36.35,-0.76
Pistia stratiotes,-72.4664,41.3069
Pistia stratiotes,-2.1,11.1
Pistia stratiotes,-2083,11533
Pistia stratiotes,-3617,14.35
Pistia stratiotes,-1417,11.05
Pistia stratiotes,110.16547,22.638462
Pistia stratiotes,115.972806,29.342501
Pistia stratiotes,2.1711564445,45.0957328248
Pistia stratiotes,4.8046376029,44.175252027
Pistia stratiotes,4.9339950757,52.2063448608
Pistia stratiotes,11.421614739,53.6542203027
Pistia stratiotes,4.1000522653,46.125136783
Pistia stratiotes,-0.9072065505,51.9911938909
Pistia stratiotes,4.9608983772,43.8215431736
Pistia stratiotes,11.1423877584,59.9509200942
Pistia stratiotes,5.1226572033,43.3774528376
Pistia stratiotes,17.8318291048,59.4651643245
Pistia stratiotes,-2.059533555,43.3255288709
Pistia stratiotes,-0.0647928496,51.5227968247
Pistia stratiotes,6.6231228305,51.1870040277
Pistia stratiotes,4.3953987003,51.8216651513
Pistia stratiotes,13.6351110448,58.1973954063
Pistia stratiotes,4.5726696939,43.9825871852
Pistia stratiotes,6.7660358569,51.191067668
Pistia stratiotes,-2.006313114,48.3376742233
Pistia stratiotes,17.9860151291,59.3658589101
Pistia stratiotes,11.197953289,51.0500564755
Pistia stratiotes,-0.4522468324,51.3072917985
Pistia stratiotes,14.9090811458,51.0422875397
Pistia stratiotes,7.9652801782,49.9592232068
Pistia stratiotes,-3.5346926911,50.8953385126
Pistia stratiotes,10.6179776602,50.3353938547
Pistia stratiotes,4.9201674917,51.0349251422
Pistia stratiotes,13.7695660094,51.0849421217
Pistia stratiotes,-0.7364417647,51.2812903122
Pistia stratiotes,4.0672050768,50.994347554
Pistia stratiotes,4.3730056304,52.0007987683
Pistia stratiotes,-6.3007657465,36.7459949286
Pistia stratiotes,8.4011701831,49.4265386044
Pistia stratiotes,6.5933077974,43.5272579369
Pistia stratiotes,-0.0846270622,51.611688446
Pistia stratiotes,-2.9078723311,51.2408788625
Pistia stratiotes,-1.2721602582,51.6842803406
Pistia stratiotes,12.3566368167,51.3920037981
Pistia stratiotes,5.4090265206,51.8656149858
Pistia stratiotes,3.8667895146,43.581230471
Pistia stratiotes,1.1591493029,45.8305509921
Pistia stratiotes,4.6462997041,44.5286068528
Pistia stratiotes,-1.41820832,53.3957002155
Pistia stratiotes,5.2382027842,43.4732765995
Pistia stratiotes,-1.3586297512,46.6802731236
Pistia stratiotes,15.5883381178,45.8710989614
Pistia stratiotes,4.1061419667,51.8075072143
Pistia stratiotes,9.0302966244,52.4004614711
Pistia stratiotes,3.3602650274,45.8104868315
Pistia stratiotes,4.8128064305,44.0853022504
Pistia stratiotes,3.8008823774,46.4693861578
Pistia stratiotes,-0.5737600842,51.2055797959
Pistia stratiotes,8.718250357,53.026653581
Pistia stratiotes,-0.4726987251,51.3961115955
Pistia stratiotes,-2.941567888,53.8790186939
Pistia stratiotes,13.6043834422,52.6196697379
Pistia stratiotes,-0.8590671389,46.8229357963
Pistia stratiotes,7.6511360537,53.4600809259
Pistia stratiotes,-2.8164465785,51.4331987013
Pistia stratiotes,2.96606707,49.7593136533
Pontederia cordata,-91.73629,45.72227
Pontederia cordata,-81.467255,41.21413
Pontederia cordata,-71.449787,43.724728
Pontederia cordata,-72.696643,43.478093
Pontederia cordata,-81.550827,27.469479
Pontederia cordata,7.544839,51.483253
Pontederia cordata,-80.60791,25.38228
Pontederia cordata,11.945594,45.841911
Pontederia cordata,-90.116234,29.784258
Pontederia cordata,-96.498744,32.608249
Pontederia cordata,-80.102935,42.00139
Pontederia cordata,-95.420302,32.617122
Pontederia cordata,-50.73,-29.31
Pontederia cordata,-76.697548,38.943575
Pontederia cordata,-72254,44.250167
Pontederia cordata,-91.107563,30.369557
Pontederia cordata,-72.057106,43.726675
Pontederia cordata,-75.746037,39.426058
Pontederia cordata,-71.818485,44.791825
Pontederia cordata,-73.345386,44.085177
Pontederia cordata,-72.448542,43.176796
Pontederia cordata,-82.637851,40.463901
Pontederia cordata,-82.151585,26.986267
Pontederia cordata,-94.157282,29.718349
Pontederia cordata,-83981,42.421308
Pontederia cordata,-72.866038,43.539779
Pontederia cordata,-70.507513,43.91608
Pontederia cordata,-73.277754,44.53472
Pontederia cordata,-82.140932,27.376566
Pontederia cordata,-81.387063,41.279769
Pontederia cordata,-73.302797,43.95687
Pontederia cordata,-80.991008,43.376158
Pontederia cordata,-73.349126,44.069025
Pontederia cordata,-81.5735,41.175833
Pontederia cordata,-74.419945,43.818878
Pontederia cordata,-78.068762,34.146867
Pontederia cordata,-73.314892,43.79033
Pontederia cordata,-81.321402,25.901107
Pontederia cordata,-79.180595,43.21531
Pontederia cordata,5.00925,51.45596
Pontederia cordata,4.44807,51.42171
Pontederia cordata,3.00079,51.26106
Pontederia cordata,5.64458,51.01932
Pontederia cordata,5.42075,50.89118
Pontederia cordata,4.64538,50.76521
Pontederia cordata,13.02128,55.7378
Pontederia cordata,-1.45,43.48
Pontederia cordata,5.873924,51.898002
Pontederia cordata,-96.01484,38.34246
Pontederia cordata,4.806258,51.781248
Pontederia cordata,4.867259,51.842396
Pontederia cordata,4.071057,51.871039
Pontederia cordata,4.132324,51.829388
Pontederia cordata,4.352005,51.833796
Pontederia cordata,6.140864,52.380164
Pontederia cordata,-82.41861,27.26833
Pontederia cordata,-72.85888,41.50666
Pontederia cordata,-72.47777,41.48166
Pontederia cordata,-73.27194,41.17583
Pontederia cordata,-72.08777,43.3875
Pontederia cordata,-73.22166,41.70472
Pontederia cordata,-72.39694,41.53944
Pontederia cordata,-72.03277,41.35
Pontederia cordata,-71.9475,41.45833
Pontederia cordata,-72.56361,41.35805
Pontederia cordata,-72.41611,41.41166
Pontederia cordata,-72.54638,41.42777
Pontederia cordata,-72.66111,41.98055
Pontederia cordata,-72.08722,41.37027
Pontederia cordata,-73.2625,41.8375
Pontederia cordata,-72.24166,42.00583
Pontederia cordata,-72.28055,41.78416
Pontederia cordata,-72.18833,41.87916
Pontederia cordata,-72.62111,41.82361
Pontederia cordata,-72.12583,41.73194
Pontederia cordata,-72.34416,41.62527
Pontederia cordata,-72.22722,41.51055
Pontederia cordata,-73.16166,41.45416
Pontederia cordata,-73.0875,41.38416
Pontederia cordata,-72.75694,42025
Pontederia cordata,-72.69305,41.91805
Pontederia cordata,-72.24138,41.80083
Pontederia cordata,-72.01555,41.43972
Pontederia cordata,-72.17361,41.68805
Pontederia cordata,-72.30222,41.95416
Pontederia cordata,-72.19305,41.32527
Pontederia cordata,-73.18027,41.17416
Pontederia cordata,-72.33944,41.78444
Pontederia cordata,-73.48416,41.64638
Pontederia cordata,-73.39111,42.02083
Pontederia cordata,-72.1425,41.82666
Pontederia cordata,-72.15,46.266667
Pontederia cordata,-72.7,46.283333
Pontederia cordata,-74.983333,46.516667
Pontederia cordata,-70.9,47.05
Pontederia cordata,-65.12732,44.43081
